timestamp_s,acc_x,acc_y,acc_z,accel_g, velocity_fps,yaw_deg, pitch_deg, roll_deg,pressure_hpa,altitude_ft,temp_f,flight_state,drogue1,drogue2,main1,main2
76.1,-0.0,0.0,1.0,1.0,-1.0,-0.0,1.4,-0.0,993.9,2.3,89.0,1,N,N,N,N
76.2,-0.0,0.0,1.0,1.0,0.7,-0.0,1.4,-0.0,993.9,3.1,89.0,1,N,N,N,N
76.3,-0.0,0.0,1.0,1.0,-3.1,-0.0,1.4,0.0,994.0,0.9,89.0,1,N,N,N,N
76.4,-0.0,0.0,1.0,1.0,-2.1,-0.0,1.4,0.0,994.0,1.2,89.0,1,N,N,N,N
76.5,-0.0,0.0,1.0,1.0,-4.0,-0.0,1.4,0.0,994.0,-0.2,89.0,1,N,N,N,N
76.6,-0.0,0.0,1.0,1.0,-4.4,-0.0,1.4,0.0,994.0,-0.6,89.0,1,N,N,N,N
76.7,-0.0,0.0,1.0,1.0,-4.3,-0.0,1.4,0.0,994.0,-1.0,89.0,1,N,N,N,N
76.8,-0.0,0.0,1.0,1.0,-4.9,-0.0,1.4,0.0,994.1,-1.7,89.0,1,N,N,N,N
76.9,-0.0,0.0,1.0,1.0,-2.9,-0.0,1.4,0.0,994.1,-1.2,89.0,1,N,N,N,N
77.0,-0.0,0.0,1.0,1.0,-6.7,-0.0,1.4,0.0,994.2,-3.5,89.1,1,N,N,N,N
77.1,-0.0,0.0,1.0,1.0,-1.4,-0.0,1.4,0.0,994.1,-1.2,89.1,1,N,N,N,N
77.2,-0.0,0.0,1.0,1.0,-5.8,-0.0,1.4,0.0,994.2,-3.4,89.1,1,N,N,N,N
77.3,-0.0,0.0,1.0,1.0,-1.8,-0.0,1.4,0.0,994.1,-1.6,89.1,1,N,N,N,N
77.4,-0.0,0.0,1.0,1.0,-1.0,-0.0,1.4,0.0,994.1,-1.4,89.1,1,N,N,N,N
77.5,-0.0,0.0,1.0,1.0,-1.4,-0.0,1.4,-0.0,994.1,-1.6,89.1,1,N,N,N,N
77.6,-0.0,0.0,1.0,1.0,0.1,-0.0,1.4,-0.0,994.1,-0.7,89.1,1,N,N,N,N
77.7,-0.0,0.0,1.0,1.0,-1.9,-0.0,1.4,-0.0,994.1,-1.9,89.1,1,N,N,N,N
77.8,-0.0,0.0,1.0,1.0,-2.9,-0.0,1.4,-0.0,994.2,-2.4,89.1,1,N,N,N,N
77.9,-0.0,0.0,1.0,1.0,-0.6,-0.0,1.4,-0.0,994.2,-1.7,89.1,1,N,N,N,N
78.0,-0.0,0.0,1.0,1.0,-0.9,-0.0,1.4,-0.0,994.2,-2.0,89.1,1,N,N,N,N
78.1,-0.0,0.0,1.0,1.0,-1.8,-0.0,1.4,-0.0,994.2,-2.5,89.1,1,N,N,N,N
78.2,-0.0,0.0,1.0,1.0,-2.3,-0.0,1.4,-0.0,994.2,-2.8,89.1,1,N,N,N,N
78.3,-0.0,0.0,1.0,1.0,-1.5,-0.0,1.4,-0.0,994.2,-2.5,89.1,1,N,N,N,N
78.4,-0.0,0.0,1.0,1.0,-2.6,-0.0,1.4,-0.0,994.2,-3.0,89.1,1,N,N,N,N
78.5,-0.0,0.0,1.0,1.0,1.0,-0.0,1.4,-0.0,994.2,-0.9,89.1,1,N,N,N,N
78.6,-0.0,0.0,1.0,1.0,2.2,-0.0,1.4,-0.0,994.1,-0.3,89.1,1,N,N,N,N
78.7,-0.0,0.0,1.0,1.0,1.7,-0.0,1.4,-0.0,994.2,-0.7,89.1,1,N,N,N,N
78.8,-0.0,0.0,1.0,1.0,1.7,-0.0,1.4,-0.0,994.2,-0.7,89.1,1,N,N,N,N
78.9,-0.0,0.0,1.0,1.0,-4.2,-0.0,1.4,-0.0,994.3,-3.7,89.1,1,N,N,N,N
79.0,-0.0,0.0,1.0,1.0,0.0,-0.0,1.4,-0.0,994.2,-1.5,89.1,1,N,N,N,N
79.1,-0.0,0.0,1.0,1.0,-0.3,-0.0,1.4,-0.0,994.2,-1.9,89.1,1,N,N,N,N
79.2,-0.0,0.0,1.0,1.0,-0.4,-0.0,1.4,-0.0,994.2,-2.0,89.1,1,N,N,N,N
79.3,-0.0,0.0,1.0,1.0,1.1,-0.0,1.4,0.0,994.2,-1.2,89.1,1,N,N,N,N
79.4,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.4,0.0,994.2,-1.7,89.1,1,N,N,N,N
79.5,-0.0,0.0,1.0,1.0,-1.6,-0.0,1.4,0.0,994.3,-2.5,89.1,1,N,N,N,N
79.6,-0.0,0.0,1.0,1.0,-3.7,-0.0,1.4,0.0,994.3,-3.6,89.1,1,N,N,N,N
79.7,-0.0,0.0,1.0,1.0,2.8,-0.0,1.4,0.0,994.2,-0.3,89.1,1,N,N,N,N
79.8,-0.0,0.0,1.0,1.0,-0.9,-0.0,1.4,0.0,994.3,-1.9,89.1,1,N,N,N,N
79.9,-0.0,0.0,1.0,1.0,-1.1,-0.0,1.4,0.0,994.3,-2.1,89.1,1,N,N,N,N
80.0,-0.0,0.0,1.0,1.0,0.3,-0.0,1.4,0.0,994.3,-1.4,89.1,1,N,N,N,N
80.1,-0.0,0.0,1.0,1.0,-0.4,-0.0,1.4,0.0,994.3,-1.8,89.1,1,N,N,N,N
80.2,-0.0,0.0,1.0,1.0,0.3,-0.0,1.4,0.0,994.3,-1.6,89.1,1,N,N,N,N
80.3,-0.0,0.0,1.0,1.0,0.5,-0.0,1.4,0.0,994.3,-1.4,89.1,1,N,N,N,N
80.4,-0.0,0.0,1.0,1.0,0.3,-0.0,1.4,0.0,994.3,-1.5,89.1,1,N,N,N,N
80.5,-0.0,0.0,1.0,1.0,4.3,-0.0,1.4,-0.0,994.2,0.6,89.1,1,N,N,N,N
80.6,-0.0,0.0,1.0,1.0,4.9,-0.0,1.4,-0.0,994.2,1.3,89.1,1,N,N,N,N
80.7,-0.0,0.0,1.0,1.0,2.3,-0.0,1.4,-0.0,994.2,0.2,89.1,1,N,N,N,N
80.8,-0.0,0.0,1.0,1.0,1.4,-0.0,1.4,-0.0,994.3,-0.1,89.1,1,N,N,N,N
80.9,-0.0,0.0,1.0,1.0,1.9,-0.0,1.4,-0.0,994.2,0.3,89.1,1,N,N,N,N
81.0,-0.0,0.0,1.0,1.0,2.1,-0.0,1.4,-0.0,994.2,0.4,89.1,1,N,N,N,N
81.1,-0.0,0.0,1.0,1.0,2.8,-0.0,1.4,-0.0,994.2,1.1,89.1,1,N,N,N,N
81.2,-0.0,0.0,1.0,1.0,2.8,-0.0,1.4,-0.0,994.2,1.2,89.1,1,N,N,N,N
81.3,-0.0,0.0,1.0,1.0,1.9,-0.0,1.4,-0.0,994.2,0.8,89.1,1,N,N,N,N
81.4,-0.0,0.0,1.0,1.0,0.3,-0.0,1.4,-0.0,994.3,-0.0,89.1,1,N,N,N,N
81.5,-0.0,0.0,1.0,1.0,-2.3,-0.0,1.4,-0.0,994.3,-1.2,89.1,1,N,N,N,N
81.6,-0.0,0.0,1.0,1.0,0.2,-0.0,1.4,-0.0,994.3,-0.0,89.1,1,N,N,N,N
81.7,-0.0,0.0,1.0,1.0,-3.3,-0.0,1.4,-0.0,994.3,-1.8,89.1,1,N,N,N,N
81.8,-0.0,0.0,1.0,1.0,-2.0,-0.0,1.4,-0.0,994.3,-1.5,89.1,1,N,N,N,N
81.9,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.4,-0.0,994.3,-0.6,89.1,1,N,N,N,N
82.0,-0.0,0.0,1.0,1.0,-2.3,-0.0,1.4,-0.0,994.3,-1.8,89.2,1,N,N,N,N
82.1,-0.0,0.0,1.0,1.0,-1.8,-0.0,1.4,-0.0,994.3,-1.6,89.2,1,N,N,N,N
82.2,-0.0,0.0,1.0,1.0,-1.8,-0.0,1.4,0.0,994.3,-1.7,89.2,1,N,N,N,N
82.3,-0.0,0.0,1.0,1.0,-2.4,-0.0,1.4,0.0,994.4,-2.2,89.2,1,N,N,N,N
82.4,-0.0,0.0,1.0,1.0,1.6,-0.0,1.4,-0.0,994.3,-0.3,89.1,1,N,N,N,N
82.5,-0.0,0.0,1.0,1.0,-0.6,-0.0,1.4,-0.0,994.3,-1.3,89.2,1,N,N,N,N
82.6,-0.0,0.0,1.0,1.0,0.7,-0.0,1.4,-0.0,994.3,-1.0,89.2,1,N,N,N,N
82.7,-0.0,0.0,1.0,1.0,1.0,-0.0,1.4,0.0,994.3,-0.9,89.2,1,N,N,N,N
82.8,-0.0,0.0,1.0,1.0,-2.2,-0.0,1.4,0.0,994.4,-2.4,89.2,1,N,N,N,N
82.9,-0.0,0.0,1.0,1.0,1.8,-0.0,1.4,-0.0,994.3,-0.4,89.2,1,N,N,N,N
83.0,-0.0,0.0,1.0,1.0,2.2,-0.0,1.4,-0.0,994.3,0.0,89.2,1,N,N,N,N
83.1,-0.0,0.0,1.0,1.0,0.2,-0.0,1.4,0.0,994.3,-1.0,89.2,1,N,N,N,N
83.2,-0.0,0.0,1.0,1.0,1.3,-0.0,1.4,-0.0,994.3,-0.4,89.2,1,N,N,N,N
83.3,-0.0,0.0,1.0,1.0,-1.4,-0.0,1.4,-0.0,994.4,-1.6,89.2,1,N,N,N,N
83.4,-0.0,0.0,1.0,1.0,-0.3,-0.0,1.4,-0.0,994.4,-1.1,89.2,1,N,N,N,N
83.5,-0.0,0.0,1.0,1.0,-0.4,-0.0,1.4,-0.0,994.4,-1.5,89.2,1,N,N,N,N
83.6,-0.0,0.0,1.0,1.0,-0.8,-0.0,1.4,-0.0,994.4,-1.7,89.2,1,N,N,N,N
83.7,-0.0,0.0,1.0,1.0,1.6,-0.0,1.4,-0.0,994.4,-0.5,89.2,1,N,N,N,N
83.8,-0.0,0.0,1.0,1.0,-2.0,-0.0,1.4,-0.0,994.4,-2.5,89.2,1,N,N,N,N
83.9,-0.0,0.0,1.0,1.0,-2.4,-0.0,1.4,0.0,994.5,-2.8,89.2,1,N,N,N,N
84.0,-0.0,0.0,1.0,1.0,2.4,-0.0,1.4,0.0,994.4,-0.4,89.2,1,N,N,N,N
84.1,-0.0,0.0,1.0,1.0,0.2,-0.0,1.4,-0.0,994.4,-1.4,89.2,1,N,N,N,N
84.2,-0.0,0.0,1.0,1.0,0.7,-0.0,1.4,0.0,994.4,-0.9,89.2,1,N,N,N,N
84.3,-0.0,0.0,1.0,1.0,-2.1,-0.0,1.4,0.0,994.4,-2.2,89.2,1,N,N,N,N
84.4,-0.0,0.0,1.0,1.0,0.9,-0.0,1.4,0.0,994.4,-0.5,89.2,1,N,N,N,N
84.5,-0.0,0.0,1.0,1.0,-0.3,-0.0,1.4,0.0,994.4,-1.0,89.2,1,N,N,N,N
84.6,-0.0,0.0,1.0,1.0,0.8,-0.0,1.4,0.0,994.4,-0.3,89.2,1,N,N,N,N
84.7,-0.0,0.0,1.0,1.0,0.8,-0.0,1.4,0.0,994.4,-0.1,89.2,1,N,N,N,N
84.8,-0.0,0.0,1.0,1.0,1.2,-0.0,1.4,0.0,994.4,0.0,89.2,1,N,N,N,N
84.9,-0.0,0.0,1.0,1.0,1.7,-0.0,1.4,-0.0,994.4,0.5,89.2,1,N,N,N,N
85.0,-0.0,0.0,1.0,1.0,-0.3,-0.0,1.4,-0.0,994.4,-0.6,89.2,1,N,N,N,N
85.1,-0.0,0.0,1.0,1.0,1.3,-0.0,1.4,-0.0,994.4,0.3,89.2,1,N,N,N,N
85.2,-0.0,0.0,1.0,1.0,-0.1,-0.0,1.4,-0.0,994.4,-0.2,89.2,1,N,N,N,N
85.3,-0.0,0.0,1.0,1.0,0.6,-0.0,1.4,-0.0,994.4,0.2,89.2,1,N,N,N,N
85.4,-0.0,0.0,1.0,1.0,0.6,-0.0,1.4,0.0,994.3,0.5,89.1,1,N,N,N,N
85.5,-0.0,0.0,1.0,1.0,1.7,-0.0,1.4,0.0,994.3,1.3,89.2,1,N,N,N,N
85.6,-0.0,0.0,1.0,1.0,0.5,-0.0,1.4,0.0,994.3,0.7,89.1,1,N,N,N,N
85.7,-0.0,0.0,1.0,1.0,1.5,-0.0,1.4,0.0,994.3,1.2,89.1,1,N,N,N,N
85.8,-0.0,0.0,1.0,1.0,2.4,-0.0,1.4,0.0,994.3,2.0,89.1,1,N,N,N,N
85.9,-0.0,0.0,1.0,1.0,-1.5,-0.0,1.4,-0.0,994.3,0.1,89.1,1,N,N,N,N
86.0,-0.0,0.0,1.0,1.0,-2.6,-0.0,1.4,-0.0,994.4,-0.6,89.2,1,N,N,N,N
86.1,-0.0,0.0,1.0,1.0,-1.7,-0.0,1.4,-0.0,994.4,-0.3,89.2,1,N,N,N,N
86.2,-0.0,0.0,1.0,1.0,-4.4,-0.0,1.4,-0.0,994.4,-1.7,89.2,1,N,N,N,N
86.3,-0.0,0.0,1.0,1.0,-1.0,-0.0,1.4,-0.0,994.4,-0.1,89.2,1,N,N,N,N
86.4,-0.0,0.0,1.0,1.0,-2.6,-0.0,1.4,-0.0,994.4,-0.9,89.2,1,N,N,N,N
86.5,-0.0,0.0,1.0,1.0,-0.5,-0.0,1.4,-0.0,994.3,-0.0,89.2,1,N,N,N,N
86.6,-0.0,0.0,1.0,1.0,1.9,-0.0,1.4,-0.0,994.3,1.1,89.2,1,N,N,N,N
86.7,-0.0,0.0,1.0,1.0,-1.5,-0.0,1.4,-0.0,994.4,-0.6,89.2,1,N,N,N,N
86.8,-0.0,0.0,1.0,1.0,2.1,-0.0,1.4,0.0,994.3,1.1,89.2,1,N,N,N,N
86.9,-0.0,0.0,1.0,1.0,2.4,-0.0,1.4,0.0,994.3,1.4,89.2,1,N,N,N,N
87.0,-0.0,0.0,1.0,1.0,3.9,-0.0,1.4,0.0,994.3,2.1,89.2,1,N,N,N,N
87.1,-0.0,0.0,1.0,1.0,-0.1,-0.0,1.4,0.0,994.3,0.2,89.2,1,N,N,N,N
87.2,-0.0,0.0,1.0,1.0,-1.5,-0.0,1.4,0.0,994.4,-0.6,89.2,1,N,N,N,N
87.3,-0.0,0.0,1.0,1.0,-1.1,-0.0,1.4,-0.0,994.4,-0.5,89.2,1,N,N,N,N
87.4,-0.0,0.0,1.0,1.0,-0.2,-0.0,1.4,0.0,994.3,0.0,89.2,1,N,N,N,N
87.5,-0.0,0.0,1.0,1.0,-3.2,-0.0,1.4,-0.0,994.4,-1.6,89.2,1,N,N,N,N
87.6,-0.0,0.0,1.0,1.0,-1.4,-0.0,1.4,0.0,994.4,-0.7,89.2,1,N,N,N,N
87.7,-0.0,0.0,1.0,1.0,-0.5,-0.0,1.4,0.0,994.4,-0.5,89.2,1,N,N,N,N
87.8,-0.0,0.0,1.0,1.0,-1.1,-0.0,1.4,-0.0,994.4,-0.9,89.2,1,N,N,N,N
87.9,-0.0,0.0,1.0,1.0,3.5,-0.0,1.4,-0.0,994.3,1.4,89.2,1,N,N,N,N
88.0,-0.0,0.0,1.0,1.0,1.8,-0.0,1.4,-0.0,994.3,0.6,89.2,1,N,N,N,N
88.1,-0.0,0.0,1.0,1.0,7.9,-0.0,1.4,-0.0,994.2,3.6,89.1,1,N,N,N,N
88.2,-0.0,0.0,1.0,1.0,7.1,-0.0,1.4,-0.0,994.2,3.8,89.1,1,N,N,N,N
88.3,-0.0,0.0,1.0,1.0,2.9,-0.0,1.4,-0.0,994.3,2.1,89.1,1,N,N,N,N
88.4,-0.0,0.0,1.0,1.0,1.1,-0.0,1.4,0.0,994.3,1.4,89.1,1,N,N,N,N
88.6,-0.0,0.0,1.0,1.0,1.0,-0.0,1.4,0.0,994.3,1.7,89.1,1,N,N,N,N
88.7,-0.0,0.0,1.0,1.0,1.2,-0.0,1.4,0.0,994.2,1.7,89.1,1,N,N,N,N
88.8,-0.0,0.0,1.0,1.0,-1.3,-0.0,1.4,-0.0,994.3,0.5,89.1,1,N,N,N,N
88.9,-0.0,0.0,1.0,1.0,-0.4,-0.0,1.4,0.0,994.3,0.8,89.1,1,N,N,N,N
89.0,-0.0,0.0,1.0,1.0,-5.6,-0.0,1.4,0.0,994.4,-2.0,89.2,1,N,N,N,N
89.1,-0.0,0.0,1.0,1.0,-4.5,-0.0,1.4,0.0,994.4,-1.7,89.2,1,N,N,N,N
89.2,-0.0,0.0,1.0,1.0,-0.2,-0.0,1.4,-0.0,994.3,0.0,89.2,1,N,N,N,N
89.3,-0.0,0.0,1.0,1.0,-2.7,-0.0,1.4,-0.0,994.4,-1.4,89.2,1,N,N,N,N
89.4,-0.0,0.0,1.0,1.0,-1.0,-0.0,1.4,-0.0,994.4,-0.8,89.1,1,N,N,N,N
89.5,-0.0,0.0,1.0,1.0,-0.5,-0.0,1.4,-0.0,994.3,-0.4,89.2,1,N,N,N,N
89.6,-0.0,0.0,1.0,1.0,-1.3,-0.0,1.4,-0.0,994.4,-0.8,89.2,1,N,N,N,N
89.7,-0.0,0.0,1.0,1.0,-2.1,-0.0,1.4,-0.0,994.4,-1.3,89.2,1,N,N,N,N
89.8,-0.0,0.0,1.0,1.0,0.4,-0.0,1.4,-0.0,994.3,-0.1,89.2,1,N,N,N,N
89.9,-0.0,0.0,1.0,1.0,-0.7,-0.0,1.4,0.0,994.4,-0.7,89.2,1,N,N,N,N
90.0,-0.0,0.0,1.0,1.0,-0.2,-0.0,1.4,0.0,994.4,-0.5,89.2,1,N,N,N,N
90.1,-0.1,-0.0,1.0,1.0,-3.7,-0.8,1.6,-0.1,994.4,-2.5,89.2,1,N,N,N,N
90.2,0.0,0.0,1.0,1.0,-0.0,-2.2,0.5,-0.6,994.4,-0.6,89.2,1,N,N,N,N
90.3,0.1,-0.0,1.0,1.0,1.1,-4.1,-4.5,-1.3,994.3,-0.1,89.2,1,N,N,N,N
90.4,0.3,0.1,1.0,1.1,-0.5,-4.5,-14.6,2.3,994.4,-0.9,89.2,1,N,N,N,N
90.5,0.3,0.1,0.9,1.0,-5.1,-5.2,-19.2,3.2,994.5,-3.3,89.2,1,N,N,N,N
90.6,0.4,0.1,0.9,1.0,-2.2,-6.5,-24.8,5.4,994.4,-1.9,89.2,1,N,N,N,N
90.7,0.5,0.1,0.9,1.0,-2.1,-6.2,-29.6,7.0,994.4,-2.0,89.2,1,N,N,N,N
90.8,0.5,0.1,0.8,0.9,-1.0,-4.8,-35.1,8.5,994.4,-1.6,89.2,1,N,N,N,N
90.9,0.7,0.1,0.8,1.0,1.0,-4.9,-40.3,10.3,994.4,-0.7,89.2,1,N,N,N,N
91.0,0.8,0.1,0.8,1.1,-0.9,-5.3,-44.4,12.0,994.4,-1.6,89.2,1,N,N,N,N
91.1,0.8,0.1,0.6,1.0,2.2,-5.5,-49.9,13.7,994.4,-0.1,89.2,1,N,N,N,N
91.2,0.9,0.2,0.6,1.1,1.7,-6.4,-54.2,15.4,994.4,-0.1,89.2,1,N,N,N,N
91.3,0.9,0.1,0.5,1.0,2.4,-7.2,-57.8,16.2,994.4,0.3,89.2,1,N,N,N,N
91.4,0.9,0.2,0.5,1.1,2.4,-8.9,-62.0,17.9,994.4,0.8,89.2,1,N,N,N,N
91.5,0.9,0.2,0.4,1.0,2.7,-13.7,-66.2,22.5,994.4,0.9,89.2,1,N,N,N,N
91.6,0.9,0.1,0.3,1.0,4.4,-14.7,-69.5,22.4,994.3,2.1,89.2,1,N,N,N,N
91.7,0.9,0.1,0.3,1.0,1.2,-13.3,-72.0,19.5,994.4,0.5,89.2,1,N,N,N,N
91.8,0.9,0.1,0.3,1.0,0.0,-9.8,-74.0,14.2,994.4,0.2,89.2,1,N,N,N,N
91.9,1.0,0.1,0.3,1.0,-2.8,-8.5,-75.3,11.4,994.4,-1.4,89.2,1,N,N,N,N
92.0,1.0,0.0,0.2,1.0,-1.4,-6.3,-76.4,7.4,994.4,-1.0,89.2,1,N,N,N,N
92.1,1.0,0.0,0.3,1.0,-0.9,-4.1,-78.5,3.3,994.4,-0.9,89.2,1,N,N,N,N
92.2,1.0,-0.0,0.1,1.0,1.2,0.3,-81.7,-1.1,994.4,0.1,89.2,1,N,N,N,N
92.3,0.9,0.0,0.2,0.9,0.7,9.4,-83.5,-9.9,994.4,-0.1,89.2,1,N,N,N,N
92.4,1.0,-0.0,0.1,1.0,0.1,17.0,-85.4,-17.0,994.4,-0.3,89.2,1,N,N,N,N
92.5,1.0,-0.1,0.0,1.0,0.1,50.3,-86.9,-49.9,994.4,-0.4,89.2,1,N,N,N,N
92.6,1.0,-0.1,0.0,1.0,-1.0,66.0,-86.7,-66.1,994.4,-1.1,89.2,1,N,N,N,N
92.7,1.0,-0.0,0.0,1.0,1.2,63.4,-86.4,-64.2,994.4,-0.1,89.2,1,N,N,N,N
92.8,1.0,-0.1,0.0,1.0,-0.1,74.1,-86.2,-75.8,994.4,-0.9,89.2,1,N,N,N,N
92.9,1.0,-0.0,0.1,1.0,0.3,37.0,-85.5,-38.3,994.4,-0.5,89.2,1,N,N,N,N
93.0,1.0,-0.0,0.0,1.0,3.1,39.2,-86.3,-40.0,994.4,0.9,89.2,1,N,N,N,N
93.1,1.0,-0.0,0.0,1.0,1.6,39.6,-87.1,-41.1,994.4,0.3,89.2,1,N,N,N,N
93.2,1.0,-0.0,0.0,1.0,0.6,33.0,-87.1,-34.4,994.4,-0.1,89.2,1,N,N,N,N
93.3,1.0,0.0,0.0,1.0,-2.8,4.1,-87.0,-5.2,994.5,-1.7,89.2,1,N,N,N,N
93.4,1.0,0.0,0.1,1.0,0.8,-14.5,-84.6,14.0,994.4,0.0,89.2,1,N,N,N,N
93.5,1.0,0.0,0.2,1.0,0.4,-11.0,-81.7,9.5,994.4,-0.3,89.2,1,N,N,N,N
93.6,1.0,0.0,0.2,1.0,-2.9,-11.1,-77.6,9.1,994.5,-1.7,89.2,1,N,N,N,N
93.7,1.0,0.1,0.3,1.0,1.2,-11.3,-73.4,8.9,994.4,0.5,89.2,1,N,N,N,N
93.8,0.9,0.1,0.3,1.0,0.8,-10.4,-69.7,7.2,994.4,0.2,89.2,1,N,N,N,N
93.9,0.9,0.0,0.4,1.0,-2.7,-9.5,-66.4,5.7,994.5,-1.5,89.2,1,N,N,N,N
94.0,0.9,0.1,0.4,1.0,0.8,-9.8,-65.4,6.1,994.4,0.2,89.2,1,N,N,N,N
94.1,0.9,0.1,0.4,1.0,-0.5,-10.7,-64.8,7.1,994.4,-0.6,89.2,1,N,N,N,N
94.2,0.9,0.0,0.4,1.0,-3.7,-10.6,-63.0,6.8,994.5,-2.1,89.2,1,N,N,N,N
94.3,0.9,0.1,0.5,1.0,-4.1,-11.6,-63.3,8.1,994.5,-2.6,89.2,1,N,N,N,N
94.4,0.9,0.1,0.4,1.0,-2.7,-12.1,-64.5,8.7,994.5,-2.3,89.2,1,N,N,N,N
94.5,0.9,0.1,0.4,1.0,1.7,-12.1,-66.3,9.3,994.4,-0.1,89.2,1,N,N,N,N
94.6,0.9,0.1,0.4,1.0,-2.6,-11.6,-67.6,9.5,994.5,-2.3,89.2,1,N,N,N,N
94.7,1.0,0.1,0.4,1.1,-1.8,-10.4,-68.9,9.1,994.5,-2.1,89.2,1,N,N,N,N
94.8,0.9,0.1,0.4,1.0,-1.7,-10.4,-70.3,9.8,994.5,-2.2,89.2,1,N,N,N,N
94.9,0.9,0.1,0.3,1.0,-1.3,-10.7,-70.9,10.7,994.5,-2.2,89.3,1,N,N,N,N
95.0,1.0,0.1,0.3,1.0,-3.8,-10.6,-71.2,11.0,994.6,-3.7,89.3,1,N,N,N,N
95.1,0.9,0.0,0.3,1.0,-2.8,-9.3,-71.6,9.8,994.6,-3.5,89.3,1,N,N,N,N
95.2,0.9,0.0,0.3,1.0,-1.6,-8.5,-72.0,8.5,994.6,-3.0,89.3,1,N,N,N,N
95.3,0.9,0.0,0.3,1.0,-0.9,-5.9,-72.0,5.0,994.6,-2.8,89.3,1,N,N,N,N
95.4,0.9,-0.0,0.3,1.0,-0.9,0.5,-71.6,-1.3,994.6,-3.0,89.3,1,N,N,N,N
95.5,1.0,-0.0,0.3,1.0,-1.0,3.3,-71.2,-4.4,994.6,-3.1,89.3,1,N,N,N,N
95.6,1.0,-0.0,0.4,1.0,-3.4,4.4,-69.3,-5.5,994.7,-4.4,89.3,1,N,N,N,N
95.7,0.9,-0.0,0.4,1.0,-0.4,4.1,-70.6,-3.9,994.7,-3.0,89.3,1,N,N,N,N
95.8,0.9,0.0,0.3,1.0,-2.7,2.0,-72.8,1.1,994.7,-4.2,89.3,1,N,N,N,N
95.9,1.0,0.0,0.3,1.0,2.7,0.4,-74.1,3.0,994.6,-1.7,89.3,1,N,N,N,N
96.0,1.0,0.0,0.3,1.0,-2.8,0.9,-74.5,2.0,994.7,-4.3,89.3,1,N,N,N,N
96.1,1.0,0.0,0.3,1.0,3.9,1.8,-74.3,0.7,994.6,-0.7,89.3,1,N,N,N,N
96.2,0.9,0.0,0.3,1.0,-1.1,1.6,-73.8,0.4,994.7,-3.1,89.3,1,N,N,N,N
96.3,0.9,-0.0,0.3,1.0,2.6,0.6,-73.2,1.4,994.7,-1.2,89.3,1,N,N,N,N
96.4,0.9,0.0,0.3,1.0,4.0,-0.1,-72.9,2.8,994.6,-0.6,89.3,1,N,N,N,N
96.5,0.9,0.0,0.3,1.0,2.5,-0.4,-72.4,3.0,994.7,-1.4,89.3,1,N,N,N,N
96.6,1.1,0.0,0.3,1.1,1.4,-0.5,-72.2,2.6,994.7,-1.7,89.3,1,N,N,N,N
96.7,1.0,0.0,0.3,1.0,1.8,-0.2,-73.3,2.3,994.7,-1.3,89.3,1,N,N,N,N
96.8,1.0,-0.0,0.2,1.0,2.7,1.2,-73.2,-1.1,994.7,-0.7,89.3,1,N,N,N,N
96.9,0.9,-0.0,0.3,1.0,4.1,6.5,-72.8,-7.6,994.6,0.4,89.3,1,N,N,N,N
97.0,0.8,-0.0,0.3,0.9,-0.7,7.8,-71.4,-9.3,994.7,-1.7,89.3,1,N,N,N,N
97.1,1.0,-0.1,0.3,1.1,0.7,8.3,-71.7,-10.5,994.7,-0.9,89.3,1,N,N,N,N
97.2,1.0,-0.1,0.3,1.0,3.7,9.2,-72.7,-11.0,994.6,0.7,89.3,1,N,N,N,N
97.3,1.0,-0.1,0.3,1.0,-0.1,11.6,-74.0,-13.6,994.7,-1.4,89.3,1,N,N,N,N
97.4,0.9,-0.1,0.3,1.0,-1.5,17.4,-76.2,-19.5,994.7,-2.1,89.3,1,N,N,N,N
97.5,1.0,-0.1,0.2,1.0,0.9,29.7,-77.1,-32.3,994.7,-1.1,89.3,1,N,N,N,N
97.6,1.0,-0.1,0.1,1.0,-3.4,35.3,-77.3,-39.3,994.8,-3.2,89.3,1,N,N,N,N
97.7,1.0,-0.2,0.1,1.0,-1.3,39.5,-77.8,-44.4,994.8,-2.1,89.3,1,N,N,N,N
97.8,1.0,-0.1,0.1,1.0,-4.5,48.4,-80.3,-53.6,994.8,-3.8,89.3,1,N,N,N,N
97.9,1.0,-0.1,0.1,1.0,-0.6,59.5,-81.5,-64.8,994.8,-2.0,89.3,1,N,N,N,N
98.0,1.0,-0.2,0.0,1.0,-0.9,86.9,-79.3,-92.1,994.8,-2.2,89.3,1,N,N,N,N
98.1,1.0,-0.2,-0.1,1.0,-0.2,102.9,-76.7,-108.6,994.8,-1.9,89.3,1,N,N,N,N
98.2,1.0,-0.2,-0.2,1.0,1.3,115.0,-73.1,-120.7,994.8,-1.3,89.3,1,N,N,N,N
98.3,1.0,-0.3,-0.2,1.0,-0.7,122.4,-70.9,-127.9,994.8,-2.3,89.3,1,N,N,N,N
98.4,0.9,-0.3,-0.3,1.0,-0.6,129.6,-67.5,-133.1,994.8,-2.3,89.4,1,N,N,N,N
98.5,0.9,-0.3,-0.3,1.0,-3.0,134.8,-63.2,-136.9,994.9,-3.6,89.4,1,N,N,N,N
